invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-17743000005,2019-02-25,4562,CASEY'S GENERAL STORE #2989 / MECHANICSVILLE,206 SHORT ST,MECHANICSVILLE,52306,,16,CEDAR,1031100.0,AMERICAN VODKAS,259.0,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.48,6.72,24,161.28,18.0,4.75
INV-27359100002,2020-05-19,5619,CASEY'S GENERAL STORE #3041 / ELK RUN HEIGHTS,5202 LAFAYETTE RD,EVANSDALE,50707.0,POINT(-92.257902 42.469069),7,BLACK HAWK,1031100.0,AMERICAN VODKAS,259,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.5,6.75,24,162.0,18.0,4.75
INV-19223900001,2019-05-08,5069,CASEY'S GENERAL STORE #1705 / LAKE M,101 N LAKE ST,LAKE MILLS,50450,POINT(-93.532484 43.419608),95,WINNEBAGO,1031100.0,AMERICAN VODKAS,259,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.48,6.72,24,161.28,18.0,4.75
INV-25722000003,2020-03-09,4562,CASEY'S GENERAL STORE #2989 / MECHANICSVILLE,206 SHORT ST,MECHANICSVILLE,52306.0,,16,CEDAR,1031100.0,AMERICAN VODKAS,259,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.5,6.75,24,162.0,18.0,4.75
INV-13658900007,2018-08-06,5397,CASEY'S GENERAL STORE # 2774/AMANA,617 42ND AVE,AMANA,52203,POINT(-91.874686 41.801173),48,IOWA,1031100.0,AMERICAN VODKAS,259.0,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80 PRF,12,750,4.48,6.72,24,161.28,18.0,4.75
INV-13658700004,2018-08-06,5064,CASEY'S GENERAL STORE #2777 / FAIRFA,"65, WILLIAMS BLVD",FAIRFAX,52228,POINT(-91.779035 41.929161),57,LINN,1031100.0,AMERICAN VODKAS,259.0,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80 PRF,12,750,4.48,6.72,24,161.28,18.0,4.75
INV-23790900015,2019-12-10,5412,CASEY'S GENERAL STORE # 1029/ TAMA,1207 STATE STREET,TAMA,52339.0,POINT(-92.576837 41.970558),86,TAMA,1031100.0,AMERICAN VODKAS,259.0,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.5,6.75,24,162.0,18.0,4.75
INV-31695000080,2020-11-05,4509,AJ'S LIQUOR II,2515 CHAMBERLAIN,AMES,50010.0,POINT(-93.650838 42.021461),85,STORY,1031100.0,AMERICAN VODKAS,259,HEAVEN HILL BRANDS,35416,BURNETTS VODKA 80PRF,12,750,4.5,6.75,24,162.0,18.0,4.75
INV-18580700013,2019-04-04,2535,HY-VEE FOOD STORE #1 / WDM,1700 VALLEY WEST DR,WEST DES MOINES,50265,,77,POLK,1032100.0,IMPORTED VODKAS,115,CONSTELLATION BRANDS INC,35435,SVEDKA 80PRF PET,12,750,8.25,12.38,24,297.12,18.0,4.75
INV-16226600077,2018-12-11,3980,WAL-MART 1721 / IOWA CITY,919 HWY 1 WEST,IOWA CITY,52246,POINT(-91.552125 41.646646),52,JOHNSON,1032200.0,IMPORTED FLAVORED VODKA,65.0,JIM BEAM BRANDS,35626,PINNACLE WHIPPED,12,750,7.35,11.03,24,264.72,18.0,4.75
INV-33964400067,2021-02-02,2651,HY-VEE / WAVERLY,1311 4 STREET SW,WAVERLY,50677.0,POINT(-92.475403 42.712263),9,BREMER,1032200.0,IMPORTED FLAVORED VODKA,65.0,JIM BEAM BRANDS,35626,PINNACLE WHIPPED,12,750,6.5,9.75,24,234.0,18.0,4.75
INV-36728100093,2021-05-18,2651,HY-VEE / WAVERLY,1311 4 STREET SW,WAVERLY,50677.0,POINT(-92.475403 42.712263),9,BREMER,1032200.0,IMPORTED FLAVORED VODKA,65,JIM BEAM BRANDS,35626,PINNACLE WHIPPED,12,750,6.5,9.75,24,234.0,18.0,4.75
INV-17801400062,2019-02-27,2512,HY-VEE WINE AND SPIRITS / IOWA CITY,1720 WATERFRONT DR,IOWA CITY,52240,POINT(-91.530463 41.642764),52,JOHNSON,1031200.0,AMERICAN FLAVORED VODKA,434.0,LUXCO INC,35699,PEARL CUCUMBER,12,750,7.0,10.5,24,252.0,18.0,4.75
INV-35490900115,2021-04-01,4988,HAPPY'S WINE & SPIRITS,5925 UNIVERSITY AVE,CEDAR FALLS,50613.0,POINT(-92.429331 42.512766),7,BLACK HAWK,1031200.0,AMERICAN FLAVORED VODKA,434.0,LUXCO INC,35699,PEARL CUCUMBER,12,750,7.0,10.5,24,252.0,18.0,4.75
INV-22068300002,2019-09-23,5647,YESWAY #1169 / STORM LAKE,1101 LAKE AVE,STORM LAKE,50588.0,POINT(-95.200761 42.651369),11,BUENA VIST,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-42816500017,2021-12-10,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,902 1ST AVE N,FORT DODGE,50501.0,POINT(-94.186138 42.506332),94,WEBSTER,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-32197700001,2020-11-24,4902,BROADWAY LIQUOR,821 BROADWAY ST,WATERLOO,50703.0,POINT(-92.345144 42.513772),7,BLACK HAWK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-16839400004,2019-01-09,5595,GIT-N-GO #47 / ALTOONA,101 8TH ST W,ALTOONA,50009,POINT(-93.464905 41.64404),77,POLK,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-16993100006,2019-01-17,5647,YESWAY #1169 / STORM LAKE,1101 LAKE AVE,STORM LAKE,50588,POINT(-95.200761 42.651369),11,BUENA VIST,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-22792000007,2019-10-25,5473,NEIGHBORHOOD TOBACCO OUTLET / MARION,2500 7TH AVE,MARION,52302.0,POINT(-91.585363 42.033257),57,LINN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-25379100011,2020-02-21,5439,MT. PLEASANT FAST BREAK,201 E. WASHINGTON ST.,MOUNT PLEASANT,52641.0,POINT(-91.551598 40.965272),44,HENRY,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-27133700037,2020-05-08,5167,NEW STAR LIQUOR & TOBACCO  / FT DODG,1724 5TH  AVE S,FORT DODGE,50501.0,POINT(-94.173816 42.501131),94,WEBSTER,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-17495800005,2019-02-12,5258,OKY DOKY # 8 FOODS,"535, HILL STREET",DUBUQUE,52001,POINT(-90.673985 42.496794),31,DUBUQUE,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-41027100023,2021-10-15,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,902 1ST AVE N,FORT DODGE,50501.0,POINT(-94.186138 42.506332),94,WEBSTER,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-23920800028,2019-12-13,5660,NORTH SIDE LIQUOR & TOBACCO / DUBUQUE,2013 CENTRAL AVE,DUBUQUE,52001.0,POINT(-90.670151 42.5116),31,DUBUQUE,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-26050400003,2020-03-23,4610,CASEY'S GENERAL STORE #2992 / FONDA,101 HWY 7,FONDA,50540.0,POINT(-94.846456 42.588969),76,POCAHONTAS,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-33060000051,2020-12-28,3942,TWIN TOWN LIQUOR,104 HIGHWAY 30 WEST,TOLEDO,52342.0,POINT(-92.579446 41.985985),86,TAMA,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-14412800009,2018-09-13,5155,NEW STAR  /  ANSBOROUGH AVE,"1459, ANSBOROUGH AVE",WATERLOO,50701,POINT(-92.376863 42.493091),7,BLACK HAWK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-34972000005,2021-03-12,5204,QUIK STOP  /  BURLINGTON,1812 OSBORN ST,BURLINGTON,52601.0,POINT(-91.112658 40.826163),29,DES MOINES,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-24472500002,2020-01-10,4752,GASLAND / BURLINGTON,1003 SUMMER ST,BURLINGTON,52655.0,,29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-47199900022,2022-05-06,4897,GASLAND #102 / BURLINGTON,1703 MT PLEASANT ST,BURLINGTON,52601.0,POINT(-91.121931 40.819885),29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-31908000002,2020-11-13,4983,RIVER MART,14562 WASHINGTON RD,WEST BURLINGTON,52655.0,POINT(-91.209254 40.839429),29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-15196700010,2018-10-22,5040,WILTON EXPRESS,1300 NICOLAUS ST,WILTON,52778,POINT(-91.034817 41.589962),70,MUSCATINE,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35914,FIVE O'CLOCK VODKA,24,375,1.93,2.9,48,139.2,18.0,4.75
INV-15903100002,2018-11-27,4517,CASEY'S GENERAL STORE #2767 / CEDAR RAPIDS,3434 1ST AVE NE,CEDAR RAPIDS,52402,POINT(-91.635028 42.013062),57,LINN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18595600013,2019-04-05,5544,CASEY'S GENERAL STORE #2834 / LENOX,501 N BROOKS ST,LENOX,50851,POINT(-94.56523 40.885861),87,TAYLOR,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-22428800008,2019-10-09,4508,CASEY'S GENERAL STORE #2877 / SPENCER,805 GRAND AVE S,SPENCER,51301.0,POINT(-95.143866 43.12977),21,CLAY,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-16546000008,2018-12-26,4491,CASEY'S GENERAL STORE #2772 / CEDAR RAPIDS,3349 MT VERNON RD SE,CEDAR RAPIDS,52403,POINT(-91.619027 41.976807),57,LINN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-22686800014,2019-10-21,3647,WAL-MART 2889 / CLINTON,2715 SOUTH 25TH ST,CLINTON,52732.0,POINT(-90.245005 41.818874),23,CLINTON,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18298900019,2019-03-22,3721,WAL-MART 0913 / DECORAH,1798 OLD STAGE RD,DECORAH,52101,POINT(-91.753135 43.290041),96,WINNESHIEK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18060900007,2019-03-11,5114,CASEY'S GENERAL STORE #2612 / MISSOU,"106, E  ERIE ST",MISSOURI VALLEY,51555,POINT(-95.894321 41.556431),43,HARRISON,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-30807100004,2020-10-06,4560,CASEY'S GENERAL STORE #2914 / HARLAN,"1006, CHATBURN AVE",HARLAN,51537.0,POINT(-95.322969 41.645404),83,SHELBY,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18327200017,2019-03-25,2507,HY-VEE FOOD STORE #1 / BURLINGTON,939 ANGULAR,BURLINGTON,52601,POINT(-91.110752 40.801889),29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-27382300036,2020-05-20,5078,CASEY'S GENERAL STORE #2096 / COUNCI,2301 S 24TH ST,COUNCIL BLUFFS,51501.0,POINT(-95.879335 41.238763),78,POTTAWATTA,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-19441700034,2019-05-17,3721,WAL-MART 0913 / DECORAH,1798 OLD STAGE RD,DECORAH,52101,POINT(-91.753135 43.290041),96,WINNESHIEK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-41786800072,2021-11-09,2705,HY-VEE CRESCO DOLLAR FRESH,22422 HWY 9,CRESCO,52349.0,POINT(-92.131655 43.371127),45,HOWARD,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-14314700009,2018-09-10,3889,WAL-MART 1005 / WAVERLY,700  29 ST SW,WAVERLY,50677,POINT(-92.478899 42.700321),9,BREMER,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-42238700005,2021-11-22,5647,YESWAY #1169 / STORM LAKE,1101 LAKE AVE,STORM LAKE,50588.0,POINT(-95.200761 42.651369),11,BUENA VIST,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-50151800010,2022-08-09,3805,WASHINGTON STREET MINI MART,1601 WASHINGTON ST,DAVENPORT,52804.0,POINT(-90.596253 41.535982),,SCOTT,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.49,5.24,24,125.76,18.0,4.75
INV-19788500007,2019-06-04,3742,WAL-MART 1625 / LEMARS,1111 HOLTON DR,LEMARS,51031,POINT(-96.185499 42.780675),75,PLYMOUTH,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-14555900032,2018-09-20,3713,WAL-MART 0810 / MASON CITY,4151  4TH ST SW,MASON CITY,50401,POINT(-93.261648 43.148239),17,CERRO GORD,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-14489900026,2018-09-18,3644,WAL-MART 2764 / ALTOONA,3501  8TH ST SW,ALTOONA,50009,POINT(-93.505276 41.644195),77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-14630700012,2018-09-25,3696,WAL-MART 1723 / DES MOINES,5101 SE 14TH ST,DES MOINES,50315,,77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-24320300020,2020-01-03,3644,WAL-MART 2764 / ALTOONA,3501  8TH ST SW,ALTOONA,50009.0,POINT(-93.505276 41.644195),77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-50517300018,2022-08-19,4319,FAREWAY STORES #703 / HUMBOLT,1700 10TH AVENUE N,HUMBOLDT,50548.0,POINT(-94.233602 42.731877),,HUMBOLDT,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.49,5.24,24,125.76,18.0,4.75
INV-27957200002,2020-06-12,5177,CASEY'S GENERAL STORE #3204 / MINDEN,33280 335TH ST,MINDEN,51553.0,POINT(-95.546176 41.496153),78,POTTAWATTA,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-26332900032,2020-04-06,4861,THE STATION / CEDAR RAPIDS,3645 STONE CREEK CIRCLE SW,CEDAR RAPIDS,52404.0,POINT(-91.747514 41.943626),57,LINN,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-24987000013,2020-02-03,3776,WAL-MART 5115 / DAVENPORT,3101 WEST KIMBERLY RD,DAVENPORT,52806.0,POINT(-90.620069 41.559268),82,SCOTT,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-20448400023,2019-07-05,3721,WAL-MART 0913 / DECORAH,1798 OLD STAGE RD,DECORAH,52101.0,POINT(-91.753135 43.290041),96,WINNESHIEK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-21857400017,2019-09-12,3644,WAL-MART 2764 / ALTOONA,3501  8TH ST SW,ALTOONA,50009.0,POINT(-93.505276 41.644195),77,POLK,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-15414800022,2018-10-31,2568,HY-VEE FOOD STORE #4 / CEDAR RAPIDS,1556 FIRST AVENUE NE,CEDAR RAPIDS,52402,POINT(-91.650755 41.988967),57,LINN,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-15545000006,2018-11-07,4507,CASEY'S GENERAL STORE #2902 / SPENCER,411 W 18TH,SPENCER,51301,POINT(-95.150966 43.155628),21,CLAY,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-15662600021,2018-11-13,3628,WAL-MART 1528 / CEDAR RAPIDS,2645 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT(-91.680734 42.034748),57,LINN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35916,FIVE O'CLOCK VODKA,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-48243800007,2022-06-10,5297,YESWAY STORE # 10018/ WEBSTER CITY,1803 SUPERIOR ST,WEBSTER CITY,50595.0,POINT(-93.815845 42.459531),40,HAMILTON,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.49,5.24,24,121.44,18.0,4.75
INV-48354400013,2022-06-15,4725,CASEY'S GENERAL STORE #1548 / ANKENY,2905 W 1ST ST,ANKENY,50023.0,POINT(-93.638412 41.731708),77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.49,5.24,24,121.44,18.0,4.75
INV-21924600004,2019-09-16,4539,CASEY'S GENERAL STORE #40 / SCRANTON,900 LOCUST ST,SCRANTON,51462.0,POINT(-94.551577 42.02248),37,GREENE,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-42728800017,2021-12-09,3525,WINES AND SPIRITS / WASHINGTON,106 W 2ND ST,WASHINGTON,52353.0,POINT(-91.692213 41.300399),92,WASHINGTON,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-20812300075,2019-07-24,2590,HY-VEE FOOD STORE #5 / CEDAR RAPIDS,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402.0,POINT(-91.658105 42.010971),57,LINN,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-20313900012,2019-07-01,4518,CASEY'S GENERAL STORE #2824 / WDM,6630 MILLS CIVIC PARKWAY,WEST DES MOINES,50266.0,POINT(-93.799283 41.561791),77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18627400016,2019-04-08,4752,GASLAND / BURLINGTON,1003 SUMMER ST,BURLINGTON,52655,,29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-33952800004,2021-02-02,4684,INDY 66 #928 / INDIANOLA,1201 N JEFFERSON,INDIANOLA,50125.0,,91,WARREN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-16889500022,2019-01-11,2585,HY-VEE WINE AND SPIRITS / ALGONA,1516 HIGHWAY 169 NORTH,ALGONA,50511,POINT(-94.236003 43.081288),55,KOSSUTH,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-45362000004,2022-07-29,4752,GASLAND / BURLINGTON,1003 SUMMER STREET,BURLINGTON,52655,,,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.49,5.24,24,125.76,18.0,4.75
INV-45379700022,2022-07-29,4629,KWIK SHOP #541 / GLENWOOD,309 N LOCUST ST,GLENWOOD,51534,POINT(-95.744909 41.050184),,MILLS,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.49,5.24,24,125.76,18.0,4.75
INV-29643500030,2020-08-21,4897,GASLAND #102 / BURLINGTON,1703 MT PLEASANT ST,BURLINGTON,52601.0,POINT(-91.121931 40.819885),29,DES MOINES,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-44933800010,2022-02-21,5028,MIDTOWN LIQUOR,"1100, E 5TH ST",STORM LAKE,50588.0,POINT(-95.186938 42.644563),11,BUENA VIST,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-18429900048,2019-03-28,2521,HY-VEE FOOD AND DRUG / GRAND / WDM,1990 GRAND AVENUE,WEST DES MOINES,50265,POINT(-93.73162 41.571127),77,POLK,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-27272500003,2020-05-15,4937,ROCSTOP,1310 W SHERIDAN AVE,SHENANDOAH,51601.0,POINT(-95.38464 40.765869),73,PAGE,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-40682600006,2021-10-05,4684,INDY 66 #928 / INDIANOLA,1201 N JEFFERSON,INDIANOLA,50125.0,,91,WARREN,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-40005200015,2021-09-11,5257,MAD AVE QUIK SHOP,"405, MADISON AVE",OTTUMWA,52501.0,,90,WAPELLO,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-23188400002,2019-11-12,4338,RANDHAWA'S TRAVEL CENTER,1659D MARSHALLTOWN BLVD,MELBOURNE,50162.0,POINT(-93.100117 41.953843),64,MARSHALL,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-23401800007,2019-11-22,4838,CASEY'S GENERAL STORE #2448 / OGDEN,"102, W VETERANS DR",OGDEN,50212.0,POINT(-94.028392 42.03201),8,BOONE,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-40200200003,2021-09-17,5297,YESWAY STORE # 10018/ WEBSTER CITY,1803 SUPERIOR ST,WEBSTER CITY,50595.0,POINT(-93.815845 42.459531),40,HAMILTON,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-40495200002,2021-09-28,4981,SINCLAIR FOOD MART,206 N MAIN ST,TRAER,50675.0,POINT(-92.465474 42.196408),86,TAMA,1031100.0,AMERICAN VODKAS,297,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
INV-31174900005,2020-10-20,5376,CASEY'S GENERAL STORE # 2687/ HAWARDEN,1001 AVE E,HAWARDEN,51023.0,POINT(-96.488094 42.997039),84,SIOUX,1031100.0,AMERICAN VODKAS,297.0,LAIRD & COMPANY,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06,24,121.44,18.0,4.75
